76,5,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1
77,1.4,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1
78,2.75,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1
79,0.3,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1
80,11,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1
81,3,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1
82,1,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1
83,0.5,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1
84,2,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1
85,8.125,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1
86,95,0,0,0,0,-0.17,-0.01,-0.27,0,240.1514153,0,0,0,0,0,76.88830503,0,21.5742147,76.88830503,76.07416785,246.4267631,0.5
87,11,-0.03,0,0,-0.03,0,0,0,1,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1
88,98,0,0,0,0,-0.17,-0.01,-0.27,0,254.1670653,0,0,0,0,0,94.18429025,0,21.5742147,94.18429025,76.07416785,263.7227483,0.5
89,4,-0.09,0,0,-0.09,0,0,0,1,394.1156198,112.3869671,224.7739342,224.7739342,0,0,0,112.3869671,0,0,32.69197045,329.3559802,1
90,96.5,0,0,0,0,-0.17,0,-0.27,0,268.1463299,0,0,0,0,0,100.3380583,0,21.5742147,100.3380583,76.07416785,269.8765164,0.5
91,6,0.12,-0.17,0,0.12,0,0,-0.17,1,382.1255061,109.3953583,218.7907166,218.7907166,21.5742147,0,0,109.3953583,0,0,54.84795567,361.764733,1
92,24,0.12,-0.17,0,0.12,0,0,-0.17,1,382.1255061,109.3953583,218.7907166,218.7907166,21.5742147,0,0,109.3953583,0,0,54.84795567,361.764733,1
93,97.6,0,0,0,0,-0.17,-0.03,-0.27,0,254.1670653,0,0,0,0,0,94.18429025,0,21.5742147,94.18429025,76.07416785,263.7227483,0.5
94,11,-0.08,0,0,-0.08,0,0,0,1,318.1619799,102.9745172,205.9490344,205.9490344,0,0,0,102.9745172,0,0,32.69197045,310.5310804,1
95,95.5,0,0,0,0,-0.17,0,-0.27,0,296.2140155,0,0,0,0,0,146.0722459,0,21.5742147,146.0722459,76.07416785,315.610704,0.5
96,7.5,-0.09,0,0,-0.09,0,0,0,1,314.2034508,111.4802755,222.9605509,222.9605509,0,0,0,111.4802755,0,0,32.69197045,327.5425969,1
97,19.5,-0.01,0.15,0,-0.01,0.15,0,0,1,322.1533071,76.88830503,153.7766101,153.7766101,27.64177365,0,0,76.88830503,27.64177365,0,32.69197045,305.0857444,1
98,92.5,0,0,0,0,-0.17,0,-0.27,0,308.1387999,0,0,0,0,0,112.3869671,0,21.5742147,112.3869671,76.07416785,281.9254252,0.5
99,95.5,0,0,0,0,-0.17,-0.08,-0.27,0,270.1619799,0,0,0,0,0,102.9745172,0,21.5742147,102.9745172,76.07416785,272.5129753,0.5
100,5.5,0,0,0,0,0,0,0,0,248.2140155,168.7323234,168.7323234,168.7323234,0,0,0,0,0,0,32.69197045,277.5925989,0.5
101,94.5,0,0,0,0,-0.17,0,-0.27,0,308.1387999,0,0,0,0,0,112.3869671,0,21.5742147,112.3869671,76.07416785,281.9254252,0.5
102,97.5,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5
103,7.5,0,0,0,0,0,0,0,0,248.2140155,168.7323234,168.7323234,168.7323234,0,0,0,0,0,0,32.69197045,277.5925989,0.5
104,5,0,0,0,0,0,0,0,1,248.2140155,168.7323234,168.7323234,168.7323234,0,0,0,0,0,0,32.69197045,277.5925989,0.5
105,5,-0.09,0,0,-0.09,0,0,0,1,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1
106,4.5,-0.09,0,0,-0.09,0,0,0,1,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1
107,7,-0.09,0,0,-0.09,0,0,0,1,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1
108,5,-0.09,0,0,-0.09,0,0,0,1,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1
109,6.5,-0.09,0,0,-0.09,0,0,0,1,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1
110,92.5,-0.09,0,0,-0.09,0,0,0,0,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1
